IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_SEX,DIM_AGE,DIM_ENV_BURDEN,DIM_VALUE_TYPE,VALUE_NUMERIC,VALUE_NUMERIC_LOWER,VALUE_NUMERIC_UPPER,DIM_PUBLISH_STATE_CODE
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Male,75 to 79 years,Chronic obstructive pulmonary disease,RATE_PER_100000,3.87721,2.07555,5.88186,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Male,Total years,Total,RATE_PER_100000,154.18253,126.17434,182.48537,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Male,Total years,Lower respiratory infections,RATE_PER_100000,17.80443,14.12639,21.24388,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Male,Total years,Ischaemic heart disease,RATE_PER_100000,80.01671,57.88693,98.51962,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,231,Ethiopia,2019,YEAR,Total,Total,,RATE_PER_100000,142.48583,123.87136,161.80219,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,231,Ethiopia,2019,YEAR,Female,"Trachea, bronchus, lung cancers",,RATE_PER_100000,2.36345,2.03291,2.67207,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,231,Ethiopia,2019,YEAR,Male,"Trachea, bronchus, lung cancers",,RATE_PER_100000,2.40587,2.00053,2.80258,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,25 to 29 years,Ischaemic heart disease,RATE_PER_100000,0.04045,0.02585,0.05421,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,25 to 29 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.00369,0.00143,0.00702,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,30 to 34 years,Ischaemic heart disease,RATE_PER_100000,0.09344,0.05889,0.12916,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,35 to 39 years,Lower respiratory infections,RATE_PER_100000,0.08425,0.04502,0.14074,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,35 to 39 years,Stroke,RATE_PER_100000,0.0604,0.03011,0.09855,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,40 to 44 years,Stroke,RATE_PER_100000,0.10687,0.05332,0.17314,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,50 to 54 years,Lower respiratory infections,RATE_PER_100000,0.10915,0.06144,0.17525,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,50 to 54 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.05663,0.01861,0.11591,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,55 to 59 years,Lower respiratory infections,RATE_PER_100000,0.13246,0.07377,0.21251,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,60 to 64 years,Stroke,RATE_PER_100000,0.54498,0.27152,0.8799,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,60 to 64 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.17872,0.0562,0.3739,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,65 to 69 years,Lower respiratory infections,RATE_PER_100000,0.16072,0.09379,0.24886,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,70 to 74 years,Stroke,RATE_PER_100000,0.80041,0.40097,1.26463,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,75 to 79 years,Ischaemic heart disease,RATE_PER_100000,3.11509,1.93276,4.26178,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,Total years,Stroke,RATE_PER_100000,8.18266,4.1956,12.92285,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,25 to 29 years,Ischaemic heart disease,RATE_PER_100000,0.02138,0.01402,0.02817,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,30 to 34 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.00557,0.00323,0.00859,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,30 to 34 years,Stroke,RATE_PER_100000,0.02177,0.01129,0.0342,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,35 to 39 years,Lower respiratory infections,RATE_PER_100000,0.04711,0.02617,0.07639,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,40 to 44 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.01044,0.00384,0.02054,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,45 to 49 years,Ischaemic heart disease,RATE_PER_100000,0.23166,0.14646,0.317,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,50 to 54 years,Ischaemic heart disease,RATE_PER_100000,0.364,0.23017,0.49713,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,50 to 54 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.03268,0.01098,0.06674,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,55 to 59 years,Lower respiratory infections,RATE_PER_100000,0.06387,0.03745,0.09896,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,55 to 59 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.05911,0.01924,0.12089,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,60 to 64 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.15895,0.09007,0.24965,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,65 to 69 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.16647,0.09525,0.26109,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,70 to 74 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.18295,0.05826,0.3863,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,75 to 79 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.10409,0.05821,0.16446,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Male,Total years,Stroke,RATE_PER_100000,24.55729,14.26531,35.78049,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,232,Eritrea,2019,YEAR,Female,"Trachea, bronchus, lung cancers",,RATE_PER_100000,1.81545,1.51528,2.09736,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,232,Eritrea,2019,YEAR,Male,Chronic obstructive pulmonary disease,,RATE_PER_100000,28.03436,17.61997,39.84394,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,724,Spain,2019,YEAR,Total,Lower respiratory infections,,RATE_PER_100000,0.87165,0.29199,1.68047,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,724,Spain,2019,YEAR,Total,Stroke,,RATE_PER_100000,1.59219,0.60856,2.95446,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,724,Spain,2019,YEAR,Female,Lower respiratory infections,,RATE_PER_100000,0.67477,0.22604,1.30092,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,724,Spain,2019,YEAR,Female,Stroke,,RATE_PER_100000,1.42457,0.5445,2.64342,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,724,Spain,2019,YEAR,Male,Ischaemic heart disease,,RATE_PER_100000,7.83003,4.43928,10.76924,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,724,Spain,2019,YEAR,Male,Stroke,,RATE_PER_100000,1.7719,0.67725,3.28792,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,233,Estonia,2019,YEAR,Total,"Trachea, bronchus, lung cancers",,RATE_PER_100000,0.45152,0.17374,0.89347,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,233,Estonia,2019,YEAR,Total,Chronic obstructive pulmonary disease,,RATE_PER_100000,0.29815,0.03498,0.83695,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,233,Estonia,2019,YEAR,Female,Total,,RATE_PER_100000,8.69653,4.84933,12.42429,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,233,Estonia,2019,YEAR,Female,Stroke,,RATE_PER_100000,1.29364,0.35761,2.78648,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,233,Estonia,2019,YEAR,Male,"Trachea, bronchus, lung cancers",,RATE_PER_100000,0.87249,0.33572,1.72649,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,233,Estonia,2019,YEAR,Male,Stroke,,RATE_PER_100000,2.35244,0.65029,5.06713,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,231,Ethiopia,2019,YEAR,Female,Lower respiratory infections,,RATE_PER_100000,39.78216,33.48341,45.20677,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,231,Ethiopia,2019,YEAR,Female,Stroke,,RATE_PER_100000,35.74758,23.40005,48.75413,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,231,Ethiopia,2019,YEAR,Female,Chronic obstructive pulmonary disease,,RATE_PER_100000,10.69347,7.44223,14.7444,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,231,Ethiopia,2019,YEAR,Male,Total,,RATE_PER_100000,160.12433,139.19721,181.94136,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,231,Ethiopia,2019,YEAR,Male,Ischaemic heart disease,,RATE_PER_100000,42.7537,34.08382,50.87059,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,231,Ethiopia,2019,YEAR,Male,Stroke,,RATE_PER_100000,37.00392,23.39928,51.37728,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,20 to 24 years,Lower respiratory infections,RATE_PER_100000,0.02718,0.0185,0.03811,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,25 to 29 years,Lower respiratory infections,RATE_PER_100000,0.03352,0.02164,0.04974,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,25 to 29 years,Stroke,RATE_PER_100000,0.01479,0.00772,0.0226,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,30 to 34 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.00658,0.00386,0.01001,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,35 to 39 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.01399,0.00796,0.02163,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,35 to 39 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.01031,0.0036,0.02105,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,45 to 49 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.08925,0.05075,0.13813,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,50 to 54 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.17426,0.09864,0.27069,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,50 to 54 years,Stroke,RATE_PER_100000,0.24075,0.1234,0.37837,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,55 to 59 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.29155,0.15951,0.46111,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,65 to 69 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.3955,0.21978,0.6221,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,65 to 69 years,Stroke,RATE_PER_100000,0.74848,0.37404,1.20207,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,65 to 69 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.24741,0.07916,0.51783,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Total,Total years,Total,RATE_PER_100000,44.49389,31.76074,58.74404,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,0 to 4 years,Lower respiratory infections,RATE_PER_100000,0.29224,0.21122,0.38526,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,10 to 14 years,Lower respiratory infections,RATE_PER_100000,0.0278,0.01927,0.03811,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,25 to 29 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.00309,0.00129,0.0057,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,35 to 39 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.01024,0.00607,0.01552,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,35 to 39 years,Stroke,RATE_PER_100000,0.04134,0.02103,0.0669,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,40 to 44 years,Lower respiratory infections,RATE_PER_100000,0.05199,0.02961,0.08316,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,40 to 44 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.02256,0.01322,0.03424,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,45 to 49 years,Stroke,RATE_PER_100000,0.11291,0.0581,0.17802,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,5 to 9 years,Lower respiratory infections,RATE_PER_100000,0.03648,0.02525,0.04995,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Female,60 to 64 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.73606,0.41831,1.10868,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Female,65 to 69 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.15966,0.11583,0.20875,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Female,70 to 74 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.14607,0.10485,0.19397,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Female,Total years,Lower respiratory infections,RATE_PER_100000,11.7958,9.395,13.99411,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Female,Total years,Ischaemic heart disease,RATE_PER_100000,59.90474,43.88603,73.68013,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Male,25 to 29 years,Lower respiratory infections,RATE_PER_100000,0.13056,0.10334,0.1558,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Male,35 to 39 years,Lower respiratory infections,RATE_PER_100000,0.17147,0.13533,0.20643,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Male,40 to 44 years,Lower respiratory infections,RATE_PER_100000,0.22578,0.1785,0.27232,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Male,55 to 59 years,Stroke,RATE_PER_100000,1.5626,0.9093,2.28819,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Male,60 to 64 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.54802,0.38826,0.72611,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Male,65 to 69 years,Ischaemic heart disease,RATE_PER_100000,10.02606,7.26886,12.39006,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Male,65 to 69 years,Chronic obstructive pulmonary disease,RATE_PER_100000,2.3664,1.25548,3.62933,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Male,75 to 79 years,Lower respiratory infections,RATE_PER_100000,1.74183,1.37642,2.10098,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Male,75 to 79 years,Stroke,RATE_PER_100000,4.02209,2.31438,5.85807,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Male,80 plus years,Ischaemic heart disease,RATE_PER_100000,20.26507,14.49133,25.21539,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,957,Eastern Mediterranean,2019,YEAR,Male,Total years,Chronic obstructive pulmonary disease,RATE_PER_100000,19.52707,10.36792,29.77613,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,232,Eritrea,2019,YEAR,Total,"Trachea, bronchus, lung cancers",,RATE_PER_100000,1.89527,1.55533,2.22943,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,232,Eritrea,2019,YEAR,Total,Chronic obstructive pulmonary disease,,RATE_PER_100000,20.58279,13.25442,28.96006,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,232,Eritrea,2019,YEAR,Female,Lower respiratory infections,,RATE_PER_100000,72.19474,59.63737,83.54658,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,232,Eritrea,2019,YEAR,Male,Ischaemic heart disease,,RATE_PER_100000,74.14694,57.53932,88.49602,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,232,Eritrea,2019,YEAR,Male,Stroke,,RATE_PER_100000,63.17221,39.4653,90.35115,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,724,Spain,2019,YEAR,Total,Total,,RATE_PER_100000,10.12071,7.0884,13.31484,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,724,Spain,2019,YEAR,Total,"Trachea, bronchus, lung cancers",,RATE_PER_100000,0.88962,0.41244,1.6128,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,724,Spain,2019,YEAR,Total,Ischaemic heart disease,,RATE_PER_100000,5.80138,3.28913,7.97909,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,75 to 79 years,Stroke,RATE_PER_100000,1.01596,0.50265,1.62372,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,80 plus years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.11286,0.06178,0.18097,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,80 plus years,Stroke,RATE_PER_100000,2.90647,1.42228,4.67303,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,Total years,Total,RATE_PER_100000,34.88362,24.6485,45.94126,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,724,Spain,2019,YEAR,Total,Chronic obstructive pulmonary disease,,RATE_PER_100000,0.96588,0.18746,2.43178,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,724,Spain,2019,YEAR,Female,Chronic obstructive pulmonary disease,,RATE_PER_100000,0.46617,0.09048,1.17368,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,724,Spain,2019,YEAR,Male,Lower respiratory infections,,RATE_PER_100000,1.1423,0.38266,2.20228,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,724,Spain,2019,YEAR,Male,"Trachea, bronchus, lung cancers",,RATE_PER_100000,1.49966,0.69526,2.71874,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,724,Spain,2019,YEAR,Male,Chronic obstructive pulmonary disease,,RATE_PER_100000,1.67795,0.32566,4.22456,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,233,Estonia,2019,YEAR,Total,Total,,RATE_PER_100000,12.79857,7.26464,18.27948,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,233,Estonia,2019,YEAR,Total,Lower respiratory infections,,RATE_PER_100000,0.59574,0.11605,1.46231,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,233,Estonia,2019,YEAR,Total,Ischaemic heart disease,,RATE_PER_100000,9.7333,4.91279,14.27607,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,Total years,Lower respiratory infections,RATE_PER_100000,1.96308,1.24077,2.85847,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,Total years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.99636,0.5726,1.55442,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Male,20 to 24 years,Lower respiratory infections,RATE_PER_100000,0.02972,0.01988,0.0421,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Male,30 to 34 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.00751,0.0026,0.01564,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,233,Estonia,2019,YEAR,Female,Ischaemic heart disease,,RATE_PER_100000,6.73062,3.39722,9.87197,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,233,Estonia,2019,YEAR,Female,Chronic obstructive pulmonary disease,,RATE_PER_100000,0.12934,0.01517,0.36307,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,233,Estonia,2019,YEAR,Male,Ischaemic heart disease,,RATE_PER_100000,14.05045,7.09183,20.60813,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,231,Ethiopia,2019,YEAR,Total,Lower respiratory infections,,RATE_PER_100000,48.56236,40.90872,55.51375,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Male,35 to 39 years,Lower respiratory infections,RATE_PER_100000,0.12127,0.0637,0.20456,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Male,45 to 49 years,Ischaemic heart disease,RATE_PER_100000,0.97104,0.60603,1.34811,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Male,50 to 54 years,"Trachea, bronchus, lung cancers",RATE_PER_100000,0.27262,0.15255,0.42489,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Male,50 to 54 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.08183,0.02664,0.16833,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,231,Ethiopia,2019,YEAR,Total,"Trachea, bronchus, lung cancers",,RATE_PER_100000,2.38147,2.01604,2.73267,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,231,Ethiopia,2019,YEAR,Total,Ischaemic heart disease,,RATE_PER_100000,40.48286,32.62298,47.74633,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,231,Ethiopia,2019,YEAR,Total,Stroke,,RATE_PER_100000,36.38039,23.41276,50.03877,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,231,Ethiopia,2019,YEAR,Female,Total,,RATE_PER_100000,126.91437,110.35646,144.1341,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,75 to 79 years,Ischaemic heart disease,RATE_PER_100000,2.75194,1.71054,3.80145,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Female,Total years,Ischaemic heart disease,RATE_PER_100000,21.30786,13.39608,29.03147,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Male,10 to 14 years,Lower respiratory infections,RATE_PER_100000,0.02917,0.02008,0.04005,PUBLISHED
E2FC6D7,Air pollution deaths (age-standardized),SDGAIRBODA,956,Europe,2019,YEAR,Male,25 to 29 years,Chronic obstructive pulmonary disease,RATE_PER_100000,0.00427,0.00159,0.00836,PUBLISHED
