IND_UUID,IND_NAME,IND_CODE,DIM_GEO_CODE_M49,GEO_NAME_SHORT,DIM_TIME,DIM_TIME_TYPE,DIM_SEX,DIM_VALUE_TYPE,VALUE_NUMERIC,DIM_PUBLISH_STATE_CODE
90E2E48,Life expectancy (at birth),WHOSIS_000001,188,Costa Rica,2015,YEAR,Male,AMOUNT,78.16401,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,192,Cuba,2015,YEAR,Total,AMOUNT,77.91375,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,192,Cuba,2015,YEAR,Female,AMOUNT,80.18662,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,196,Cyprus,2015,YEAR,Male,AMOUNT,79.88566,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,276,Germany,2015,YEAR,Total,AMOUNT,80.42174,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,218,Ecuador,2015,YEAR,Female,AMOUNT,79.49764,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,170,Colombia,2015,YEAR,Total,AMOUNT,78.35336,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,132,Cabo Verde,2015,YEAR,Total,AMOUNT,74.88204,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,132,Cabo Verde,2015,YEAR,Female,AMOUNT,77.5892,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,188,Costa Rica,2015,YEAR,Total,AMOUNT,80.7813,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,192,Cuba,2015,YEAR,Male,AMOUNT,75.70345,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,32,Argentina,2015,YEAR,Male,AMOUNT,72.91711,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,36,Australia,2015,YEAR,Total,AMOUNT,82.2783,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,40,Austria,2015,YEAR,Total,AMOUNT,80.98208,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,31,Azerbaijan,2015,YEAR,Total,AMOUNT,70.6707,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,31,Azerbaijan,2015,YEAR,Female,AMOUNT,73.42561,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,818,Egypt,2015,YEAR,Female,AMOUNT,72.8947,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,957,Eastern Mediterranean,2015,YEAR,Female,AMOUNT,70.13887,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,231,Ethiopia,2015,YEAR,Total,AMOUNT,66.82242,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,231,Ethiopia,2015,YEAR,Female,AMOUNT,68.64172,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,956,Europe,2015,YEAR,Total,AMOUNT,77.08962,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,204,Benin,2015,YEAR,Male,AMOUNT,59.66497,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,854,Burkina Faso,2015,YEAR,Total,AMOUNT,60.91832,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,854,Burkina Faso,2015,YEAR,Male,AMOUNT,58.24176,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,100,Bulgaria,2015,YEAR,Male,AMOUNT,71.17231,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,44,Bahamas,2015,YEAR,Total,AMOUNT,72.91566,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,956,Europe,2015,YEAR,Female,AMOUNT,80.308,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,246,Finland,2015,YEAR,Female,AMOUNT,83.85168,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,583,Micronesia (Federated States of),2015,YEAR,Total,AMOUNT,62.74269,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,583,Micronesia (Federated States of),2015,YEAR,Male,AMOUNT,60.14181,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,268,Georgia,2015,YEAR,Total,AMOUNT,72.58078,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,68,Bolivia (Plurinational State of),2015,YEAR,Male,AMOUNT,70.59274,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,96,Brunei Darussalam,2015,YEAR,Total,AMOUNT,74.40452,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,72,Botswana,2015,YEAR,Total,AMOUNT,60.92577,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,756,Switzerland,2015,YEAR,Female,AMOUNT,84.50005,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,152,Chile,2015,YEAR,Male,AMOUNT,76.9781,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,196,Cyprus,2015,YEAR,Total,AMOUNT,82.01412,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,196,Cyprus,2015,YEAR,Female,AMOUNT,84.11644,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,203,Czechia,2015,YEAR,Total,AMOUNT,78.45764,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,203,Czechia,2015,YEAR,Female,AMOUNT,81.29614,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,262,Djibouti,2015,YEAR,Total,AMOUNT,64.64274,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,44,Bahamas,2015,YEAR,Female,AMOUNT,76.07729,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,70,Bosnia and Herzegovina,2015,YEAR,Total,AMOUNT,76.31874,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,112,Belarus,2015,YEAR,Female,AMOUNT,78.79088,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,68,Bolivia (Plurinational State of),2015,YEAR,Total,AMOUNT,71.5186,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,52,Barbados,2015,YEAR,Total,AMOUNT,76.21642,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,324,Guinea,2015,YEAR,Female,AMOUNT,60.0704,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,324,Guinea,2015,YEAR,Male,AMOUNT,57.27705,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,270,Gambia,2015,YEAR,Total,AMOUNT,64.14439,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,270,Gambia,2015,YEAR,Male,AMOUNT,62.17968,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,308,Grenada,2015,YEAR,Male,AMOUNT,70.44291,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,52,Barbados,2015,YEAR,Female,AMOUNT,77.35789,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,52,Barbados,2015,YEAR,Male,AMOUNT,75.01022,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,96,Brunei Darussalam,2015,YEAR,Female,AMOUNT,75.50254,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,64,Bhutan,2015,YEAR,Female,AMOUNT,73.45096,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,140,Central African Republic,2015,YEAR,Male,AMOUNT,48.1875,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,124,Canada,2015,YEAR,Total,AMOUNT,81.75909,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,756,Switzerland,2015,YEAR,Male,AMOUNT,80.64204,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,152,Chile,2015,YEAR,Total,AMOUNT,79.81646,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,156,China,2015,YEAR,Male,AMOUNT,73.85298,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,384,Côte d'Ivoire,2015,YEAR,Total,AMOUNT,60.19939,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,120,Cameroon,2015,YEAR,Male,AMOUNT,57.28968,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,180,Democratic Republic of the Congo,2015,YEAR,Total,AMOUNT,60.44355,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,178,Congo,2015,YEAR,Male,AMOUNT,62.56468,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,170,Colombia,2015,YEAR,Male,AMOUNT,75.63147,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,174,Comoros,2015,YEAR,Female,AMOUNT,67.84341,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,208,Denmark,2015,YEAR,Total,AMOUNT,80.59389,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,208,Denmark,2015,YEAR,Female,AMOUNT,82.35448,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,214,Dominican Republic,2015,YEAR,Male,AMOUNT,68.62415,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,818,Egypt,2015,YEAR,Total,AMOUNT,70.4922,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,818,Egypt,2015,YEAR,Male,AMOUNT,68.21907,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,174,Comoros,2015,YEAR,Male,AMOUNT,65.06989,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,203,Czechia,2015,YEAR,Male,AMOUNT,75.56622,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,208,Denmark,2015,YEAR,Male,AMOUNT,78.7998,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,214,Dominican Republic,2015,YEAR,Female,AMOUNT,75.20355,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,218,Ecuador,2015,YEAR,Total,AMOUNT,77.18231,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,957,Eastern Mediterranean,2015,YEAR,Total,AMOUNT,68.38928,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,957,Eastern Mediterranean,2015,YEAR,Male,AMOUNT,66.81009,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,724,Spain,2015,YEAR,Total,AMOUNT,82.33084,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,724,Spain,2015,YEAR,Female,AMOUNT,84.93915,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,233,Estonia,2015,YEAR,Total,AMOUNT,77.60223,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,232,Eritrea,2015,YEAR,Total,AMOUNT,62.29015,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,724,Spain,2015,YEAR,Male,AMOUNT,79.66458,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,246,Finland,2015,YEAR,Male,AMOUNT,78.52988,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,242,Fiji,2015,YEAR,Female,AMOUNT,70.07651,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,266,Gabon,2015,YEAR,Male,AMOUNT,62.1062,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,156,China,2015,YEAR,Female,AMOUNT,79.87157,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,384,Côte d'Ivoire,2015,YEAR,Male,AMOUNT,57.98104,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,180,Democratic Republic of the Congo,2015,YEAR,Female,AMOUNT,62.73359,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,174,Comoros,2015,YEAR,Total,AMOUNT,66.45436,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,132,Cabo Verde,2015,YEAR,Male,AMOUNT,72.17604,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,826,United Kingdom of Great Britain and Northern Ireland,2015,YEAR,Male,AMOUNT,78.93338,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,288,Ghana,2015,YEAR,Male,AMOUNT,61.96555,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,300,Greece,2015,YEAR,Female,AMOUNT,82.93676,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,320,Guatemala,2015,YEAR,Female,AMOUNT,74.00925,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,328,Guyana,2015,YEAR,Female,AMOUNT,69.22475,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,233,Estonia,2015,YEAR,Female,AMOUNT,81.70759,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,956,Europe,2015,YEAR,Male,AMOUNT,73.80158,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,246,Finland,2015,YEAR,Total,AMOUNT,81.21355,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,242,Fiji,2015,YEAR,Total,AMOUNT,67.82661,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,266,Gabon,2015,YEAR,Total,AMOUNT,64.93317,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,360,Indonesia,2015,YEAR,Total,AMOUNT,70.60569,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,360,Indonesia,2015,YEAR,Male,AMOUNT,68.76977,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,368,Iraq,2015,YEAR,Total,AMOUNT,70.29305,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,368,Iraq,2015,YEAR,Male,AMOUNT,67.3221,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,352,Iceland,2015,YEAR,Total,AMOUNT,82.13903,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,376,Israel,2015,YEAR,Total,AMOUNT,81.93443,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,376,Israel,2015,YEAR,Male,AMOUNT,79.95578,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,380,Italy,2015,YEAR,Female,AMOUNT,84.25867,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,388,Jamaica,2015,YEAR,Total,AMOUNT,75.85057,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,400,Jordan,2015,YEAR,Male,AMOUNT,76.95224,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,288,Ghana,2015,YEAR,Total,AMOUNT,64.5454,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,288,Ghana,2015,YEAR,Female,AMOUNT,67.41139,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,624,Guinea-Bissau,2015,YEAR,Total,AMOUNT,58.23238,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,300,Greece,2015,YEAR,Total,AMOUNT,80.37633,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,300,Greece,2015,YEAR,Male,AMOUNT,77.84715,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,404,Kenya,2015,YEAR,Total,AMOUNT,64.16978,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,404,Kenya,2015,YEAR,Female,AMOUNT,66.61713,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,116,Cambodia,2015,YEAR,Total,AMOUNT,69.17362,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,296,Kiribati,2015,YEAR,Total,AMOUNT,58.19797,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,296,Kiribati,2015,YEAR,Female,AMOUNT,61.36722,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,276,Germany,2015,YEAR,Female,AMOUNT,82.71346,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,276,Germany,2015,YEAR,Male,AMOUNT,78.11604,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,262,Djibouti,2015,YEAR,Female,AMOUNT,66.61913,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,262,Djibouti,2015,YEAR,Male,AMOUNT,62.83549,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,214,Dominican Republic,2015,YEAR,Total,AMOUNT,71.75336,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,12,Algeria,2015,YEAR,Total,AMOUNT,76.54363,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,12,Algeria,2015,YEAR,Female,AMOUNT,77.50346,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,12,Algeria,2015,YEAR,Male,AMOUNT,75.64944,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,218,Ecuador,2015,YEAR,Male,AMOUNT,74.92125,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,232,Eritrea,2015,YEAR,Female,AMOUNT,65.44547,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,232,Eritrea,2015,YEAR,Male,AMOUNT,59.40457,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,233,Estonia,2015,YEAR,Male,AMOUNT,73.02783,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,231,Ethiopia,2015,YEAR,Male,AMOUNT,65.03864,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,242,Fiji,2015,YEAR,Male,AMOUNT,65.77479,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,250,France,2015,YEAR,Total,AMOUNT,81.9132,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,320,Guatemala,2015,YEAR,Male,AMOUNT,67.84525,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,191,Croatia,2015,YEAR,Male,AMOUNT,74.30309,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,332,Haiti,2015,YEAR,Female,AMOUNT,63.12614,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,356,India,2015,YEAR,Female,AMOUNT,70.61754,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,372,Ireland,2015,YEAR,Female,AMOUNT,82.92957,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,320,Guatemala,2015,YEAR,Total,AMOUNT,70.94937,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,340,Honduras,2015,YEAR,Total,AMOUNT,69.81947,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,340,Honduras,2015,YEAR,Female,AMOUNT,72.1263,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,191,Croatia,2015,YEAR,Female,AMOUNT,80.73349,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,348,Hungary,2015,YEAR,Total,AMOUNT,75.56887,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,372,Ireland,2015,YEAR,Male,AMOUNT,79.32594,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,380,Italy,2015,YEAR,Total,AMOUNT,82.20576,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,380,Italy,2015,YEAR,Male,AMOUNT,80.00161,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,400,Jordan,2015,YEAR,Female,AMOUNT,78.76654,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,392,Japan,2015,YEAR,Total,AMOUNT,83.61682,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,372,Ireland,2015,YEAR,Total,AMOUNT,81.1396,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,364,Iran (Islamic Republic of),2015,YEAR,Female,AMOUNT,78.51698,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,364,Iran (Islamic Republic of),2015,YEAR,Male,AMOUNT,74.96297,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,352,Iceland,2015,YEAR,Male,AMOUNT,80.6871,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,388,Jamaica,2015,YEAR,Female,AMOUNT,77.713,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,250,France,2015,YEAR,Female,AMOUNT,84.71786,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,250,France,2015,YEAR,Male,AMOUNT,78.9938,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,583,Micronesia (Federated States of),2015,YEAR,Female,AMOUNT,65.66338,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,266,Gabon,2015,YEAR,Female,AMOUNT,68.09052,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,826,United Kingdom of Great Britain and Northern Ireland,2015,YEAR,Total,AMOUNT,80.65246,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,826,United Kingdom of Great Britain and Northern Ireland,2015,YEAR,Female,AMOUNT,82.34264,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,268,Georgia,2015,YEAR,Female,AMOUNT,76.9273,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,268,Georgia,2015,YEAR,Male,AMOUNT,68.2441,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,324,Guinea,2015,YEAR,Total,AMOUNT,58.81324,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,1,World,2015,YEAR,Total,AMOUNT,72.27778,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,417,Kyrgyzstan,2015,YEAR,Total,AMOUNT,71.59398,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,410,Republic of Korea,2015,YEAR,Male,AMOUNT,79.03379,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,422,Lebanon,2015,YEAR,Male,AMOUNT,73.47224,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,144,Sri Lanka,2015,YEAR,Total,AMOUNT,76.26894,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,144,Sri Lanka,2015,YEAR,Male,AMOUNT,73.04675,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,388,Jamaica,2015,YEAR,Male,AMOUNT,74.10396,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,400,Jordan,2015,YEAR,Total,AMOUNT,77.8223,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,398,Kazakhstan,2015,YEAR,Total,AMOUNT,71.90915,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,418,Lao People's Democratic Republic,2015,YEAR,Female,AMOUNT,69.5557,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,422,Lebanon,2015,YEAR,Female,AMOUNT,78.81971,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,430,Liberia,2015,YEAR,Female,AMOUNT,61.6759,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,430,Liberia,2015,YEAR,Male,AMOUNT,60.64907,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,434,Libya,2015,YEAR,Male,AMOUNT,72.39447,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,144,Sri Lanka,2015,YEAR,Female,AMOUNT,79.4123,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,426,Lesotho,2015,YEAR,Total,AMOUNT,47.66742,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,1,World,2015,YEAR,Female,AMOUNT,74.88831,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,1,World,2015,YEAR,Male,AMOUNT,69.76766,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,270,Gambia,2015,YEAR,Female,AMOUNT,66.2756,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,624,Guinea-Bissau,2015,YEAR,Female,AMOUNT,60.81285,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,624,Guinea-Bissau,2015,YEAR,Male,AMOUNT,55.53336,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,442,Luxembourg,2015,YEAR,Female,AMOUNT,84.28574,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,428,Latvia,2015,YEAR,Female,AMOUNT,79.29105,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,504,Morocco,2015,YEAR,Total,AMOUNT,72.46462,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,498,Republic of Moldova,2015,YEAR,Total,AMOUNT,71.13158,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,462,Maldives,2015,YEAR,Total,AMOUNT,78.40925,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,226,Equatorial Guinea,2015,YEAR,Total,AMOUNT,61.12561,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,226,Equatorial Guinea,2015,YEAR,Female,AMOUNT,61.83462,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,226,Equatorial Guinea,2015,YEAR,Male,AMOUNT,60.2785,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,308,Grenada,2015,YEAR,Total,AMOUNT,72.69942,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,308,Grenada,2015,YEAR,Female,AMOUNT,75.14696,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,440,Lithuania,2015,YEAR,Total,AMOUNT,74.37679,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,442,Luxembourg,2015,YEAR,Total,AMOUNT,82.30824,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,504,Morocco,2015,YEAR,Female,AMOUNT,73.55218,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,462,Maldives,2015,YEAR,Male,AMOUNT,77.56042,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,484,Mexico,2015,YEAR,Total,AMOUNT,75.86538,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,807,North Macedonia,2015,YEAR,Total,AMOUNT,73.72823,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,470,Malta,2015,YEAR,Total,AMOUNT,81.64819,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,104,Myanmar,2015,YEAR,Female,AMOUNT,70.70499,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,104,Myanmar,2015,YEAR,Male,AMOUNT,64.32043,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,499,Montenegro,2015,YEAR,Female,AMOUNT,77.72871,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,484,Mexico,2015,YEAR,Male,AMOUNT,73.08526,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,466,Mali,2015,YEAR,Female,AMOUNT,61.41174,PUBLISHED
90E2E48,Life expectancy (at birth),WHOSIS_000001,470,Malta,2015,YEAR,Male,AMOUNT,79.62821,PUBLISHED
